,id,age,gender,size,breed
5366,43544774,Senior,Male,Small,American Shorthair
5367,43539612,Adult,Male,Medium,American Shorthair
5368,43537841,Adult,Female,Medium,American Shorthair
5369,43537822,Adult,Male,Medium,American Shorthair
5370,43537651,Adult,Female,Medium,American Shorthair
5371,43530248,Adult,Male,Medium,American Shorthair
5372,43530234,Adult,Male,Medium,American Shorthair
5373,43529824,Adult,Female,Medium,American Shorthair
5374,43523607,Baby,Female,Medium,American Shorthair
5375,43522975,Young,Female,Small,American Shorthair
5376,43508157,Young,Female,Small,American Shorthair
5377,43505516,Adult,Male,Medium,American Shorthair
5378,43501492,Young,Male,Medium,American Shorthair
5379,43500994,Adult,Female,Medium,American Shorthair
5380,43500550,Baby,Female,Medium,American Shorthair
5381,43500540,Baby,Male,Large,American Shorthair
5382,43500509,Young,Male,Large,American Shorthair
5383,43500442,Baby,Female,Medium,American Shorthair
5384,43500353,Adult,Male,Large,American Shorthair
5385,43500324,Adult,Male,Large,American Shorthair
5386,43499763,Adult,Female,Medium,American Shorthair
5387,43498242,Baby,Female,Medium,American Shorthair
5388,43494712,Young,Male,Large,American Shorthair
5389,43494515,Baby,Male,Medium,American Shorthair
5390,43494470,Baby,Female,Medium,American Shorthair
5391,43494450,Baby,Female,Small,American Shorthair
5392,43494410,Baby,Male,Medium,American Shorthair
5393,43494346,Baby,Female,Medium,American Shorthair
5394,43494331,Adult,Female,Medium,American Shorthair
5395,43494268,Baby,Male,Medium,American Shorthair
5396,43494258,Baby,Female,Medium,American Shorthair
5397,43494253,Baby,Male,Medium,American Shorthair
5398,43492433,Young,Female,Medium,American Shorthair
5399,43485424,Adult,Female,Medium,American Shorthair
5400,43476835,Adult,Male,Medium,American Shorthair
5401,43476772,Young,Male,Medium,American Shorthair
5402,43476623,Senior,Male,Medium,American Shorthair
5403,43468864,Adult,Female,Small,American Shorthair
5404,43468320,Baby,Female,Medium,American Shorthair
5405,43468316,Baby,Male,Medium,American Shorthair
5406,43467419,Young,Male,Medium,American Shorthair
5407,43467422,Baby,Male,Large,American Shorthair
5408,43467409,Baby,Female,Medium,American Shorthair
5409,43467391,Baby,Female,Medium,American Shorthair
5410,43467366,Baby,Male,Large,American Shorthair
5411,43466846,Baby,Female,Medium,American Shorthair
5412,43466824,Baby,Male,Medium,American Shorthair
5413,43466789,Baby,Female,Medium,American Shorthair
5414,43466713,Baby,Male,Medium,American Shorthair
5415,43466539,Baby,Male,Medium,American Shorthair
5416,43465966,Baby,Female,Medium,American Shorthair
5417,43458959,Baby,Male,Small,American Shorthair
5418,43458930,Baby,Female,Small,American Shorthair
5419,43458917,Baby,Male,Small,American Shorthair
5420,43458768,Baby,Male,Medium,American Shorthair
5421,43458679,Young,Female,Medium,American Shorthair
5422,43454179,Adult,Female,Small,American Shorthair
5423,43454187,Young,Male,Small,American Shorthair
5424,43454154,Adult,Female,Small,American Shorthair
5425,43454156,Adult,Female,Small,American Shorthair
5426,43454170,Adult,Male,Small,American Shorthair
5427,43454153,Adult,Female,Small,American Shorthair
5428,43454171,Adult,Male,Small,American Shorthair
5429,43454173,Adult,Male,Small,American Shorthair
5430,43454138,Adult,Female,Small,American Shorthair
5431,43454130,Young,Male,Small,American Shorthair
5432,43452861,Baby,Female,Medium,American Shorthair
5433,43452684,Young,Male,Small,American Shorthair
5434,43452488,Young,Male,Medium,American Shorthair
5435,43449325,Baby,Female,Small,American Shorthair
5436,43446540,Adult,Male,Medium,American Shorthair
5437,43446578,Adult,Male,Small,American Shorthair
5438,43446581,Adult,Male,Small,American Shorthair
5439,43438207,Baby,Female,Medium,American Shorthair
5440,43437722,Baby,Male,Medium,American Shorthair
5441,43437507,Adult,Male,Small,American Shorthair
5442,43433733,Young,Male,Small,American Shorthair
5443,43430665,Adult,Male,Medium,American Shorthair
5444,43429177,Baby,Male,Medium,American Shorthair
5445,43428965,Baby,Female,Small,American Shorthair
5446,43428873,Young,Female,Medium,American Shorthair
5447,43428540,Baby,Male,Medium,American Shorthair
5448,43409678,Young,Male,Medium,American Shorthair
5449,43400390,Baby,Male,Medium,American Shorthair
5450,43399120,Young,Male,Medium,American Shorthair
5451,43399049,Baby,Male,Medium,American Shorthair
5452,43384018,Young,Male,Medium,American Shorthair
5453,43397127,Young,Male,Medium,American Shorthair
5454,43397136,Adult,Male,Large,American Shorthair
5455,43391207,Baby,Male,Small,American Shorthair
5456,43390948,Adult,Male,Large,American Shorthair
5457,43390841,Young,Female,Medium,American Shorthair
5458,43388034,Young,Male,Medium,American Shorthair
5459,43387694,Young,Female,Small,American Shorthair
5460,43386475,Young,Male,Medium,American Shorthair
5461,43386340,Baby,Male,Large,American Shorthair
5462,43385779,Baby,Female,Medium,American Shorthair
5463,43385091,Baby,Male,Medium,American Shorthair
5464,43385103,Young,Female,Medium,American Shorthair
5465,43385076,Young,Male,Medium,American Shorthair
5466,43384406,Baby,Male,Medium,American Shorthair
5467,43384404,Baby,Male,Medium,American Shorthair
5468,43384398,Baby,Male,Medium,American Shorthair
5469,43384002,Young,Female,Medium,American Shorthair
5470,43383936,Young,Male,Medium,American Shorthair
5471,43383926,Young,Female,Medium,American Shorthair
5472,43383904,Baby,Female,Small,American Shorthair
5473,43383885,Baby,Male,Small,American Shorthair
5474,43383815,Baby,Male,Small,American Shorthair
5475,43383659,Adult,Male,Medium,American Shorthair
5476,43383620,Adult,Male,Medium,American Shorthair
5477,43383563,Young,Male,Medium,American Shorthair
5478,43383506,Young,Male,Medium,American Shorthair
5479,43383427,Baby,Female,Small,American Shorthair
5480,43383382,Baby,Female,Small,American Shorthair
5481,43383328,Baby,Female,Small,American Shorthair
5482,43383234,Baby,Female,Small,American Shorthair
5483,43383165,Baby,Male,Small,American Shorthair
5484,43383149,Baby,Female,Small,American Shorthair
5485,43379391,Baby,Female,Small,American Shorthair
5486,43379379,Baby,Female,Small,American Shorthair
5487,43379072,Young,Female,Medium,American Shorthair
5488,43374198,Baby,Male,Medium,American Shorthair
5489,43374179,Baby,Male,Medium,American Shorthair
5490,43374158,Baby,Male,Medium,American Shorthair
5491,43373871,Baby,Male,Medium,American Shorthair
5492,43373656,Baby,Male,Small,American Shorthair
5493,43373282,Baby,Male,Small,American Shorthair
5494,43373607,Young,Male,Medium,American Shorthair
5495,43373250,Baby,Female,Medium,American Shorthair
5496,43373244,Young,Male,Medium,American Shorthair
5497,43373241,Young,Male,Medium,American Shorthair
5498,43373145,Baby,Female,Medium,American Shorthair
5499,43373135,Baby,Female,Medium,American Shorthair
5500,43364602,Young,Female,Medium,American Shorthair
5501,43364214,Baby,Female,Medium,American Shorthair
5502,43364207,Baby,Male,Medium,American Shorthair
5503,43358439,Baby,Female,Medium,American Shorthair
5504,43358241,Young,Female,Medium,American Shorthair
5505,43358007,Adult,Female,Medium,American Shorthair
5506,43358001,Baby,Female,Small,American Shorthair
5507,43357994,Baby,Female,Medium,American Shorthair
5508,43357888,Baby,Female,Medium,American Shorthair
5509,43357508,Baby,Female,Medium,American Shorthair
5510,43357525,Baby,Male,Small,American Shorthair
5511,43352002,Young,Male,Medium,American Shorthair
5512,43347533,Baby,Female,Medium,American Shorthair
5513,43347983,Young,Male,Medium,American Shorthair
5514,43347978,Adult,Male,Medium,American Shorthair
5515,43345185,Baby,Female,Medium,American Shorthair
5516,43341689,Senior,Male,Small,American Shorthair
5517,43340796,Adult,Male,Medium,American Shorthair
5518,43339376,Young,Female,Medium,American Shorthair
5519,43337819,Senior,Male,Medium,American Shorthair
5520,43326998,Adult,Female,Medium,American Shorthair
5521,43332950,Baby,Male,Small,American Shorthair
5522,43332938,Baby,Male,Small,American Shorthair
5523,43332687,Baby,Male,Medium,American Shorthair
5524,43332471,Young,Female,Medium,American Shorthair
5525,43332457,Young,Female,Small,American Shorthair
5526,43330213,Baby,Male,Small,American Shorthair
5527,43328607,Baby,Male,Small,American Shorthair
5528,43328465,Young,Female,Small,American Shorthair
5529,43327301,Baby,Female,Medium,American Shorthair
5530,43327037,Baby,Female,Medium,American Shorthair
5531,43326261,Young,Female,Medium,American Shorthair
5532,43326168,Baby,Female,Medium,American Shorthair
5533,43318966,Baby,Female,Medium,American Shorthair
5534,43318943,Baby,Male,Medium,American Shorthair
5535,43318910,Baby,Male,Large,American Shorthair
5536,43318372,Baby,Female,Medium,American Shorthair
5537,43305570,Baby,Female,Small,American Shorthair
5538,43305565,Baby,Female,Small,American Shorthair
5539,43305380,Adult,Male,Medium,American Shorthair
5540,43303794,Young,Female,Medium,American Shorthair
5541,43302477,Adult,Female,Medium,American Shorthair
5542,43302443,Senior,Female,Medium,American Shorthair
5543,43297207,Adult,Male,Medium,American Shorthair
5544,43297192,Adult,Male,Large,American Shorthair
5545,43278378,Adult,Male,Large,American Shorthair
5546,43296515,Adult,Male,Medium,American Shorthair
5547,43296495,Young,Male,Medium,American Shorthair
5548,43296428,Adult,Female,Medium,American Shorthair
5549,43295539,Adult,Male,Large,American Shorthair
5550,42747848,Adult,Female,Medium,American Shorthair
5551,43293248,Adult,Female,Medium,American Shorthair
5552,43289089,Baby,Male,Medium,American Shorthair
5553,43289070,Baby,Male,Medium,American Shorthair
5554,43288966,Baby,Male,Medium,American Shorthair
5555,43284644,Baby,Male,Small,American Shorthair
5556,43284423,Baby,Male,Small,American Shorthair
5557,43284221,Baby,Female,Small,American Shorthair
5558,43284069,Baby,Male,Small,American Shorthair
5559,43284038,Baby,Male,Small,American Shorthair
5560,43283937,Baby,Female,Small,American Shorthair
5561,43283452,Adult,Male,Large,American Shorthair
5562,43283084,Adult,Female,Medium,American Shorthair
5563,43282933,Adult,Male,Large,American Shorthair
5564,43282153,Baby,Male,Small,American Shorthair
5565,43278727,Adult,Male,Medium,American Shorthair
5566,43275657,Adult,Male,Medium,American Shorthair
5567,43274905,Young,Male,Large,American Shorthair
5568,43274358,Baby,Male,Medium,American Shorthair
5569,43274120,Young,Male,Medium,American Shorthair
5570,43274102,Young,Female,Medium,American Shorthair
5571,43274087,Young,Male,Medium,American Shorthair
5572,43273842,Baby,Female,Medium,American Shorthair
5573,43271263,Young,Female,Small,American Shorthair
5574,43271243,Young,Female,Small,American Shorthair
5575,43270899,Baby,Male,Medium,American Shorthair
5576,43270867,Baby,Female,Medium,American Shorthair
5577,43270858,Baby,Male,Medium,American Shorthair
5578,43270768,Baby,Male,Medium,American Shorthair
5579,43270829,Baby,Male,Medium,American Shorthair
5580,43269816,Baby,Male,Small,American Shorthair
5581,43265213,Baby,Male,Small,American Shorthair
5582,43259596,Young,Female,Medium,American Shorthair
5583,43259507,Adult,Male,Medium,American Shorthair
5584,43259561,Young,Female,Medium,American Shorthair
5585,43244961,Baby,Male,Medium,American Shorthair
5586,43244361,Young,Female,Medium,American Shorthair
5587,43244329,Young,Male,Medium,American Shorthair
5588,43244309,Young,Female,Medium,American Shorthair
5589,43244273,Adult,Female,Medium,American Shorthair
5590,43241625,Baby,Female,Medium,American Shorthair
5591,43240118,Young,Female,Medium,American Shorthair
5592,43239437,Adult,Male,Large,American Shorthair
5593,43236891,Baby,Female,Medium,American Shorthair
5594,43230246,Baby,Male,Small,American Shorthair
5595,43229636,Baby,Female,Medium,American Shorthair
5596,43229610,Baby,Female,Medium,American Shorthair
5597,43229594,Baby,Female,Medium,American Shorthair
5598,43229563,Baby,Male,Medium,American Shorthair
5599,43229539,Baby,Female,Medium,American Shorthair
5600,43223293,Baby,Male,Medium,American Shorthair
5601,43223132,Baby,Male,Medium,American Shorthair
5602,43222967,Adult,Male,Medium,American Shorthair
5603,43222785,Adult,Male,Large,American Shorthair
5604,43222334,Adult,Male,Small,American Shorthair
5605,43221831,Young,Female,Medium,American Shorthair
5606,43221794,Young,Male,Medium,American Shorthair
5607,43221749,Young,Female,Medium,American Shorthair
5608,43221715,Young,Female,Medium,American Shorthair
5609,43221648,Young,Female,Medium,American Shorthair
5610,43220524,Young,Male,Small,American Shorthair
5611,43213461,Baby,Male,Small,American Shorthair
5612,43208509,Baby,Male,Small,American Shorthair
5613,43207987,Young,Female,Medium,American Shorthair
5614,43206559,Adult,Female,Medium,American Shorthair
5615,43204909,Adult,Female,Medium,American Shorthair
5616,43199666,Adult,Female,Medium,American Shorthair
5617,43191946,Baby,Female,Small,American Shorthair
5618,43185975,Baby,Male,Medium,American Shorthair
5619,43185881,Young,Female,Medium,American Shorthair
5620,43185765,Baby,Male,Medium,American Shorthair
5621,43185708,Baby,Male,Medium,American Shorthair
5622,43185356,Baby,Male,Small,American Shorthair
5623,43184164,Young,Male,Medium,American Shorthair
5624,43180704,Baby,Male,Medium,American Shorthair
5625,43179873,Baby,Male,Small,American Shorthair
5626,43175472,Adult,Male,Medium,American Shorthair
5627,43175398,Baby,Male,Small,American Shorthair
5628,42958662,Adult,Female,Small,American Shorthair
5629,43174977,Young,Female,Medium,American Shorthair
5630,43164695,Baby,Female,Medium,American Shorthair
5631,43162120,Young,Female,Small,American Shorthair
5632,43161478,Adult,Male,Medium,American Shorthair
5633,43161457,Adult,Female,Medium,American Shorthair
5634,43155536,Baby,Female,Medium,American Shorthair
5635,43155517,Baby,Male,Medium,American Shorthair
5636,43154741,Young,Male,Medium,American Shorthair
5637,43154018,Young,Male,Medium,American Shorthair
5638,43153544,Baby,Male,Medium,American Shorthair
5639,43153532,Baby,Male,Small,American Shorthair
5640,43153523,Baby,Male,Medium,American Shorthair
5641,43153518,Baby,Female,Medium,American Shorthair
5642,43141215,Adult,Female,Medium,American Shorthair
5643,43141204,Young,Female,Medium,American Shorthair
5644,43141198,Young,Female,Small,American Shorthair
5645,43141194,Baby,Female,Small,American Shorthair
5646,43141170,Baby,Female,Medium,American Shorthair
5647,43141145,Baby,Female,Medium,American Shorthair
5648,43141138,Baby,Female,Medium,American Shorthair
5649,43141098,Baby,Male,Medium,American Shorthair
5650,43140049,Baby,Female,Small,American Shorthair
5651,43095088,Baby,Female,Small,American Shorthair
